bank_name,gvkey,iid,datadate,prccd,ajexdi,trfd,adj_close,ret,prev_adj_close
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-06-11,108.80000000,1.00000000,4.03996577,439.54827578,0.0046168052,439.54827578
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-06-14,108.85000000,1.00000000,4.03996577,439.75027406,0.0004595588,439.75027406
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-06-15,109.35000000,1.00000000,4.03996577,441.77025695,0.0045934773,441.77025695
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-06-16,109.00000000,1.00000000,4.03996577,440.35626893,-0.003200732,440.35626893
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-06-17,109.80000000,1.00000000,4.03996577,443.58824155,0.0073394495,443.58824155
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-06-18,108.10000000,1.00000000,4.03996577,436.72029974,-0.015482696,436.72029974
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-06-21,109.85000000,1.00000000,4.03996577,443.79023983,0.0161887142,443.79023983
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-06-22,110.85000000,1.00000000,4.03996577,447.8302056,0.0091033227,447.8302056
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-06-23,111.05000000,1.00000000,4.03996577,448.63819876,0.00180424,448.63819876
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-06-24,113.50000000,1.00000000,4.03996577,458.5361149,0.0220621342,458.5361149
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-06-25,113.50000000,1.00000000,4.03996577,458.5361149,0,458.5361149
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-06-28,111.60000000,1.00000000,4.03996577,450.86017993,-0.016740088,450.86017993
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-06-29,111.50000000,1.00000000,4.03996577,450.45618336,-0.000896057,450.45618336
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-06-30,110.55000000,1.00000000,4.03996577,446.61821587,-0.008520179,446.61821587
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-07-01,111.45000000,1.00000000,4.03996577,450.25418507,0.0081411126,450.25418507
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-07-02,111.15000000,1.00000000,4.03996577,449.04219534,-0.00269179,449.04219534
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-07-05,112.30000000,1.00000000,4.03996577,453.68815597,0.0103463788,453.68815597
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-07-06,110.30000000,1.00000000,4.03996577,445.60822443,-0.017809439,445.60822443
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-07-07,112.00000000,1.00000000,4.03996577,452.47616624,0.0154125113,452.47616624
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-07-08,110.15000000,1.00000000,4.03996577,445.00222957,-0.016517857,445.00222957
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-07-09,111.75000000,1.00000000,4.03996577,451.4661748,0.0145256468,451.4661748
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-07-12,112.95000000,1.00000000,4.03996577,456.31413372,0.010738255,456.31413372
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-07-13,112.70000000,1.00000000,4.03996577,455.30414228,-0.002213369,455.30414228
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-07-14,113.55000000,1.00000000,4.03996577,458.73811318,0.0075421473,458.73811318
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-07-15,116.80000000,1.00000000,4.03996577,471.86800194,0.0286217525,471.86800194
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-07-16,117.45000000,1.00000000,4.03996577,474.49397969,0.0055650685,474.49397969
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-07-19,112.15000000,1.00000000,4.03996577,453.08216111,-0.045125585,453.08216111
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-07-20,112.80000000,1.00000000,4.03996577,455.70813886,0.0057958092,455.70813886
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-07-21,114.40000000,1.00000000,4.03996577,462.17208409,0.0141843972,462.17208409
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-07-22,113.90000000,1.00000000,4.03996577,460.1521012,-0.004370629,460.1521012
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-07-23,114.65000000,1.00000000,4.03996577,463.18207553,0.0065847234,463.18207553
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-07-26,115.35000000,1.00000000,4.03996577,466.01005157,0.0061055386,466.01005157
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-07-27,114.90000000,1.00000000,4.03996577,464.19206697,-0.00390117,464.19206697
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-07-28,115.35000000,1.00000000,4.03996577,466.01005157,0.0039164491,466.01005157
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-07-29,116.50000000,1.00000000,4.03996577,470.65601221,0.0099696576,470.65601221
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-07-30,116.55000000,1.00000000,4.03996577,470.85801049,0.0004291845,470.85801049
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-08-02,116.85000000,1.00000000,4.03996577,472.07000022,0.0025740026,472.07000022
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-08-03,117.80000000,1.00000000,4.03996577,475.90796771,0.0081300813,475.90796771
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-08-04,118.30000000,1.00000000,4.03996577,477.92795059,0.0042444822,477.92795059
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-08-05,119.10000000,1.00000000,4.03996577,481.15992321,0.0067624683,481.15992321
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-08-06,118.85000000,1.00000000,4.03996577,480.14993176,-0.002099076,480.14993176
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-08-09,119.20000000,1.00000000,4.03996577,481.56391978,0.0029448885,481.56391978
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-08-10,119.40000000,1.00000000,4.03996577,482.37191294,0.0016778523,482.37191294
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-08-11,119.35000000,1.00000000,4.03996577,482.16991465,-0.00041876,482.16991465
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-08-12,119.05000000,1.00000000,4.03996577,480.95792492,-0.002513615,480.95792492
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-08-13,119.60000000,1.00000000,4.03996577,483.17990609,0.0046199076,483.17990609
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-08-16,117.40000000,1.00000000,4.03996577,474.2919814,-0.018394649,474.2919814
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-08-17,117.35000000,1.00000000,4.03996577,474.08998311,-0.000425894,474.08998311
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-08-18,115.95000000,1.00000000,4.03996577,468.43403103,-0.011930124,468.43403103
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-08-19,114.15000000,1.00000000,4.03996577,461.16209265,-0.015523933,461.16209265
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-08-20,116.55000000,1.00000000,4.03996577,470.85801049,0.0210249671,470.85801049
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-08-23,116.70000000,1.00000000,4.03996577,471.46400536,0.0012870013,471.46400536
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-08-24,116.35000000,1.00000000,4.03996577,470.05001734,-0.002999143,470.05001734
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-08-25,117.50000000,1.00000000,4.03996577,474.69597798,0.0098839708,474.69597798
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-08-26,117.65000000,1.00000000,4.03996577,475.30197284,0.0012765957,475.30197284
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-08-27,117.50000000,1.00000000,4.03996577,474.69597798,-0.001274968,474.69597798
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-08-30,117.40000000,1.00000000,4.03996577,474.2919814,-0.000851064,474.2919814
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-08-31,115.90000000,1.00000000,4.03996577,468.23203274,-0.012776831,468.23203274
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-09-01,117.15000000,1.00000000,4.03996577,473.28198996,0.0107851596,473.28198996
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-09-02,118.65000000,1.00000000,4.03996577,479.34193861,0.0128040973,479.34193861
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-09-03,118.25000000,1.00000000,4.03996577,477.7259523,-0.00337126,477.7259523
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-09-06,120.70000000,1.00000000,4.03996577,487.62386844,0.0207188161,487.62386844
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-09-07,120.65000000,1.00000000,4.03996577,487.42187015,-0.00041425,487.42187015
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-09-08,119.10000000,1.00000000,4.03996577,481.15992321,-0.012847078,481.15992321
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-09-09,121.05000000,1.00000000,4.03996577,489.03785646,0.016372796,489.03785646
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-09-10,119.75000000,1.00000000,4.03996577,483.78590096,-0.010739364,483.78590096
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-09-13,121.30000000,1.00000000,4.03996577,490.0478479,0.0129436326,490.0478479
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-09-14,120.65000000,1.00000000,4.03996577,487.42187015,-0.005358615,487.42187015
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-09-15,121.25000000,1.00000000,4.03996577,489.84584961,0.0049730626,489.84584961
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-09-16,122.85000000,1.00000000,4.03996577,496.30979484,0.0131958763,496.30979484
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-09-17,122.90000000,1.00000000,4.03996577,496.51179313,0.0004070004,496.51179313
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-09-20,119.45000000,1.00000000,4.03996577,482.57391123,-0.028071603,482.57391123
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-09-21,118.60000000,1.00000000,4.03996577,479.13994032,-0.007115948,479.13994032
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-09-22,120.20000000,1.00000000,4.03996577,485.60388555,0.0134907251,485.60388555
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-09-23,124.30000000,1.00000000,4.03996577,502.16774521,0.034109817,502.16774521
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-09-24,122.95000000,1.00000000,4.03996577,496.71379142,-0.010860821,496.71379142
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-09-27,125.40000000,1.00000000,4.03996577,506.61170756,0.0199267995,506.61170756
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-09-28,122.90000000,1.00000000,4.03996577,496.51179313,-0.019936204,496.51179313
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-09-29,123.90000000,1.00000000,4.03996577,500.5517589,0.0081366965,500.5517589
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-09-30,123.90000000,1.00000000,4.03996577,500.5517589,0,500.5517589
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-10-01,124.85000000,1.00000000,4.03996577,504.38972638,0.0076674738,504.38972638
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-10-04,123.25000000,1.00000000,4.03996577,497.92578115,-0.012815378,497.92578115
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-10-05,124.95000000,1.00000000,4.03996577,504.79372296,0.0137931034,504.79372296
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-10-06,124.10000000,1.00000000,4.03996577,501.35975206,-0.006802721,501.35975206
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-10-07,125.95000000,1.00000000,4.03996577,508.83368873,0.0149073328,508.83368873
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-10-08,126.10000000,1.00000000,4.03996577,509.4396836,0.0011909488,509.4396836
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-10-11,126.00000000,1.00000000,4.03996577,509.03568702,-0.000793021,509.03568702
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-10-12,126.45000000,1.00000000,4.03996577,510.85367162,0.0035714286,510.85367162
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-10-13,126.30000000,1.00000000,4.03996577,510.24767675,-0.00118624,510.24767675
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-10-14,126.95000000,1.00000000,4.03996577,512.8736545,0.0051464766,512.8736545
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-10-15,128.40000000,1.00000000,4.03996577,518.73160487,0.0114218196,518.73160487
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-10-18,129.00000000,1.00000000,4.03996577,521.15558433,0.0046728972,521.15558433
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-10-19,130.60000000,1.00000000,4.03996577,527.61952956,0.0124031008,527.61952956
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-10-20,132.35000000,1.00000000,4.03996577,534.68946966,0.0133996937,534.68946966
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-10-21,135.20000000,1.00000000,4.03996577,546.2033721,0.0215338119,546.2033721
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-10-22,138.00000000,1.00000000,4.03996577,557.51527626,0.0207100592,557.51527626
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-10-25,138.60000000,1.00000000,4.03996577,559.93925572,0.0043478261,559.93925572
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-10-26,136.55000000,1.00000000,4.03996577,551.65732589,-0.014790765,551.65732589
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-10-27,136.15000000,1.00000000,4.03996577,550.04133959,-0.00292933,550.04133959
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-10-28,135.50000000,1.00000000,4.03996577,547.41536184,-0.004774146,547.41536184
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-10-29,134.25000000,1.00000000,4.03996577,542.36540462,-0.009225092,542.36540462
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-11-01,135.80000000,1.00000000,4.03996577,548.62735157,0.0115456238,548.62735157
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-11-02,137.25000000,1.00000000,4.03996577,554.48530193,0.0106774669,554.48530193
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-11-03,139.50000000,1.00000000,4.03996577,563.57522492,0.0163934426,563.57522492
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-11-04,138.35000000,1.00000000,4.03996577,558.92926428,-0.008243728,558.92926428
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-11-05,140.30000000,1.00000000,4.03996577,566.80719753,0.0140946874,566.80719753
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-11-08,140.15000000,1.00000000,4.03996577,566.20120267,-0.001069138,566.20120267
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-11-09,139.50000000,1.00000000,4.03996577,563.57522492,-0.004637888,563.57522492
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-11-10,140.20000000,1.00000000,4.03996577,566.40320095,0.0050179211,566.40320095
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-11-11,141.10000000,1.00000000,4.03996577,570.03917015,0.0064194009,570.03917015
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-11-12,141.30000000,1.00000000,4.03996577,570.8471633,0.0014174344,570.8471633
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-11-15,139.10000000,1.00000000,4.15904455,578.52309691,0.0134465652,578.52309691
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-11-16,139.00000000,1.00000000,4.15904455,578.10719245,-0.000718907,578.10719245
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-11-17,136.15000000,1.00000000,4.15904455,566.25391548,-0.020503597,566.25391548
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-11-18,136.55000000,1.00000000,4.15904455,567.9175333,0.0029379361,567.9175333
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-11-19,135.90000000,1.00000000,4.15904455,565.21415435,-0.004760161,565.21415435
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-11-22,137.80000000,1.00000000,4.15904455,573.11633899,0.0139808683,573.11633899
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-11-23,137.10000000,1.00000000,4.15904455,570.2050078,-0.005079826,570.2050078
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-11-24,137.45000000,1.00000000,4.15904455,571.6606734,0.0025528811,571.6606734
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-11-25,138.15000000,1.00000000,4.15904455,574.57200458,0.005092761,574.57200458
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-11-26,128.85000000,1.00000000,4.15904455,535.89289027,-0.067318132,535.89289027
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-11-29,131.50000000,1.00000000,4.15904455,546.91435833,0.0205665503,546.91435833
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-11-30,131.70000000,1.00000000,4.15904455,547.74616723,0.0015209125,547.74616723
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-12-01,133.40000000,1.00000000,4.15904455,554.81654297,0.0129081245,554.81654297
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-12-02,132.95000000,1.00000000,4.15904455,552.94497292,-0.003373313,552.94497292
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-12-03,131.60000000,1.00000000,4.15904455,547.33026278,-0.010154193,547.33026278
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-12-06,134.30000000,1.00000000,4.15904455,558.55968307,0.0205167173,558.55968307
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-12-07,135.20000000,1.00000000,4.15904455,562.30282316,0.0067014147,562.30282316
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-12-08,131.85000000,1.00000000,4.15904455,548.37002392,-0.024778107,548.37002392
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-12-09,129.55000000,1.00000000,4.15904455,538.80422145,-0.017444065,538.80422145
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-12-10,129.65000000,1.00000000,4.15904455,539.22012591,0.0007719027,539.22012591
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-12-13,127.75000000,1.00000000,4.15904455,531.31794126,-0.01465484,531.31794126
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-12-14,127.10000000,1.00000000,4.15904455,528.6145623,-0.005088063,528.6145623
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-12-15,124.30000000,1.00000000,4.15904455,516.96923757,-0.022029898,516.96923757
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-12-16,124.30000000,1.00000000,4.15904455,516.96923757,0,516.96923757
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-12-17,123.10000000,1.00000000,4.15904455,511.97838411,-0.009654063,511.97838411
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-12-20,120.25000000,1.00000000,4.15904455,500.12510714,-0.023151909,500.12510714
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-12-21,121.85000000,1.00000000,4.15904455,506.77957842,0.0133056133,506.77957842
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-12-22,121.60000000,1.00000000,4.15904455,505.73981728,-0.002051703,505.73981728
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-12-23,124.60000000,1.00000000,4.15904455,518.21695093,0.0246710526,518.21695093
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-12-24,124.60000000,1.00000000,4.15904455,518.21695093,0,518.21695093
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-12-27,124.80000000,1.00000000,4.15904455,519.04875984,0.0016051364,519.04875984
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-12-28,126.10000000,1.00000000,4.15904455,524.45551776,0.0104166667,524.45551776
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-12-29,125.90000000,1.00000000,4.15904455,523.62370885,-0.001586043,523.62370885
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-12-30,125.85000000,1.00000000,4.15904455,523.41575662,-0.000397141,523.41575662
Skandinaviska Enskilda Banken AB (publ),015671,01W,2021-12-31,125.85000000,1.00000000,4.15904455,523.41575662,0,523.41575662
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-01-03,127.90000000,1.00000000,4.15904455,531.94179795,0.0162892332,531.94179795
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-01-04,128.00000000,1.00000000,4.15904455,532.3577024,0.0007818608,532.3577024
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-01-05,127.25000000,1.00000000,4.15904455,529.23841899,-0.005859375,529.23841899
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-01-06,127.25000000,1.00000000,4.15904455,529.23841899,0,529.23841899
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-01-07,127.80000000,1.00000000,4.15904455,531.52589349,0.0043222004,531.52589349
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-01-10,126.60000000,1.00000000,4.15904455,526.53504003,-0.009389671,526.53504003
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-01-11,127.30000000,1.00000000,4.15904455,529.44637122,0.0055292259,529.44637122
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-01-12,128.65000000,1.00000000,4.15904455,535.06108136,0.0106048704,535.06108136
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-01-13,129.10000000,1.00000000,4.15904455,536.93265141,0.0034978624,536.93265141
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-01-14,127.85000000,1.00000000,4.15904455,531.73384572,-0.009682417,531.73384572
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-01-17,126.65000000,1.00000000,4.15904455,526.74299226,-0.009385999,526.74299226
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-01-18,122.45000000,1.00000000,4.15904455,509.27500515,-0.033162258,509.27500515
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-01-19,123.65000000,1.00000000,4.15904455,514.26585861,0.0097999183,514.26585861
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-01-20,123.55000000,1.00000000,4.15904455,513.84995415,-0.000808734,513.84995415
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-01-21,121.00000000,1.00000000,4.15904455,503.24439055,-0.020639417,503.24439055
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-01-24,116.30000000,1.00000000,4.15904455,483.69688117,-0.038842975,483.69688117
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-01-25,120.10000000,1.00000000,4.15904455,499.50125046,0.0326741187,499.50125046
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-01-26,122.35000000,1.00000000,4.15904455,508.85910069,0.018734388,508.85910069
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-01-27,119.00000000,1.00000000,4.15904455,494.92630145,-0.027380466,494.92630145
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-01-28,119.50000000,1.00000000,4.15904455,497.00582373,0.0042016807,497.00582373
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-01-31,119.40000000,1.00000000,4.15904455,496.58991927,-0.00083682,496.58991927
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-02-01,122.45000000,1.00000000,4.15904455,509.27500515,0.0255443886,509.27500515
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-02-02,122.00000000,1.00000000,4.15904455,507.4034351,-0.003674969,507.4034351
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-02-03,120.40000000,1.00000000,4.15904455,500.74896382,-0.013114754,500.74896382
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-02-04,118.00000000,1.00000000,4.15904455,490.7672569,-0.019933555,490.7672569
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-02-07,121.15000000,1.00000000,4.15904455,503.86824723,0.0266949153,503.86824723
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-02-08,121.90000000,1.00000000,4.15904455,506.98753065,0.0061906727,506.98753065
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-02-09,124.00000000,1.00000000,4.15904455,515.7215242,0.0172272354,515.7215242
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-02-10,124.70000000,1.00000000,4.15904455,518.63285539,0.0056451613,518.63285539
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-02-11,124.85000000,1.00000000,4.15904455,519.25671207,0.0012028869,519.25671207
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-02-14,120.60000000,1.00000000,4.15904455,501.58077273,-0.034040849,501.58077273
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-02-15,122.00000000,1.00000000,4.15904455,507.4034351,0.0116086235,507.4034351
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-02-16,121.85000000,1.00000000,4.15904455,506.77957842,-0.001229508,506.77957842
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-02-17,119.20000000,1.00000000,4.15904455,495.75811036,-0.021748051,495.75811036
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-02-18,118.45000000,1.00000000,4.15904455,492.63882695,-0.006291946,492.63882695
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-02-21,115.60000000,1.00000000,4.15904455,480.78554998,-0.024060785,480.78554998
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-02-22,114.55000000,1.00000000,4.15904455,476.4185532,-0.009083045,476.4185532
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-02-23,114.90000000,1.00000000,4.15904455,477.8742188,0.0030554343,477.8742188
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-02-24,107.45000000,1.00000000,4.15904455,446.8893369,-0.06483899,446.8893369
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-02-25,110.75000000,1.00000000,4.15904455,460.61418391,0.0307119591,460.61418391
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-02-28,109.70000000,1.00000000,4.15904455,456.24718714,-0.009480813,456.24718714
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-03-01,105.95000000,1.00000000,4.15904455,440.65077007,-0.034184139,440.65077007
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-03-02,104.20000000,1.00000000,4.15904455,433.37244211,-0.016517225,433.37244211
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-03-03,103.90000000,1.00000000,4.15904455,432.12472875,-0.002879079,432.12472875
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-03-04,98.66000000,1.00000000,4.15904455,410.3313353,-0.050433109,410.3313353
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-03-07,95.78000000,1.00000000,4.15904455,398.353287,-0.029191162,398.353287
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-03-08,96.06000000,1.00000000,4.15904455,399.51781947,0.002923366,399.51781947
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-03-09,101.40000000,1.00000000,4.15904455,421.72711737,0.0555902561,421.72711737
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-03-10,100.60000000,1.00000000,4.15904455,418.39988173,-0.007889546,418.39988173
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-03-11,102.70000000,1.00000000,4.15904455,427.13387529,0.0208747515,427.13387529
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-03-14,104.90000000,1.00000000,4.15904455,436.2837733,0.0214216164,436.2837733
